stn    time           pva200d0
GLA    20180117            5.1
GLA    20180118            6.4
GLA    20180119            6.7
GLA    20180120            6.0
GLA    20180121            6.3
GLA    20180122            7.0
GLA    20180123            7.3
GLA    20180124            6.2
GLA    20180125            6.4
GLA    20180126            6.9
GLA    20180127            7.4
GLA    20180128            6.6
GLA    20180129            6.4
GLA    20180130            6.9
GLA    20180131            6.1
GLA    20180201            6.3
GLA    20180202            4.9
GLA    20180203            4.6
GLA    20180204            4.5
GLA    20180205            4.3
GLA    20180206            4.6
GLA    20180207            5.4
GLA    20180208            5.4
GLA    20180209            4.7
GLA    20180210            5.1
GLA    20180211            5.3
GLA    20180212            5.1
GLA    20180213            3.1
GLA    20180214            3.0
GLA    20180215            5.0
GLA    20180216            7.1
GLA    20180217            6.8
GLA    20180218            5.6
GLA    20180219            5.1
GLA    20180220            4.8
GLA    20180221            4.2
GLA    20180222            4.2
GLA    20180223            4.2
GLA    20180224            4.3
GLA    20180225            2.9
GLA    20180226            1.8
GLA    20180227            1.7
GLA    20180228            2.2
GLA    20180301            4.2
GLA    20180302            4.4
GLA    20180303            5.5
GLA    20180304            5.4
GLA    20180305            6.3
GLA    20180306            6.6
GLA    20180307            7.0
GLA    20180308            5.8
GLA    20180309            5.3
GLA    20180310            7.0
GLA    20180311            7.5
GLA    20180312            8.2
GLA    20180313            7.8
GLA    20180314            6.8
GLA    20180315            5.7
GLA    20180316            7.4
GLA    20180317            7.0
GLA    20180318            6.0
GLA    20180319            5.2
GLA    20180320            4.1
GLA    20180321            4.2
GLA    20180322            4.0
GLA    20180323            5.4
GLA    20180324            4.5
GLA    20180325            5.3
GLA    20180326            7.0
GLA    20180327            6.6
GLA    20180328            9.2
GLA    20180329            7.3
GLA    20180330            6.9
GLA    20180331            6.8
GLA    20180401            6.7
GLA    20180402            5.8
GLA    20180403            5.7
GLA    20180404            6.8
GLA    20180405            8.1
GLA    20180406            6.5
GLA    20180407            6.8
GLA    20180408            6.6
GLA    20180409            8.1
GLA    20180410            7.8
GLA    20180411            6.4
GLA    20180412            5.9
GLA    20180413            7.4
GLA    20180414            7.4
GLA    20180415            9.0
GLA    20180416           10.7
GLA    20180417            9.9
GLA    20180418            8.7
GLA    20180419            8.5
GLA    20180420            8.7
GLA    20180421            8.0
GLA    20180422            9.3
GLA    20180423           11.0
GLA    20180424           11.9
GLA    20180425           11.7
GLA    20180426            9.6
GLA    20180427           10.2
GLA    20180428           10.2
GLA    20180429            9.7
GLA    20180430            9.0
GLA    20180501            9.3
GLA    20180502           10.3
GLA    20180503           11.4
GLA    20180504           12.8
GLA    20180505           14.0
GLA    20180506           13.6
GLA    20180507           13.0
GLA    20180508           12.1
GLA    20180509           11.4
GLA    20180510           12.1
GLA    20180511           11.9
GLA    20180512           11.8
GLA    20180513           12.0
GLA    20180514           10.8
GLA    20180515           11.0
GLA    20180516           11.3
GLA    20180517           11.7
GLA    20180518           11.3
GLA    20180519           11.7
GLA    20180520           12.0
GLA    20180521           12.0
GLA    20180522           13.0
GLA    20180523           14.6
GLA    20180524           14.9
GLA    20180525           11.9
GLA    20180526           13.5
GLA    20180527           14.9
GLA    20180528           12.0
GLA    20180529           15.4
GLA    20180530           13.9
GLA    20180531           15.7
GLA    20180601           14.4
GLA    20180602           14.7
GLA    20180603           15.7
GLA    20180604           16.4
GLA    20180605           16.7
GLA    20180606           16.4
GLA    20180607           17.3
GLA    20180608           17.6
GLA    20180609           17.2
GLA    20180610           17.0
GLA    20180611           18.0
GLA    20180612           17.1
GLA    20180613           13.4
GLA    20180614           12.1
GLA    20180615           12.4
GLA    20180616           12.1
GLA    20180617           15.3
GLA    20180618           15.5
GLA    20180619           15.6
GLA    20180620           16.6
GLA    20180621           17.1
GLA    20180622            9.8
GLA    20180623           10.0
GLA    20180624           11.7
GLA    20180625           12.4
GLA    20180626           11.3
GLA    20180627           11.8
GLA    20180628           11.7
GLA    20180629           15.1
GLA    20180630           16.3
GLA    20180701           16.3
GLA    20180702           16.5
GLA    20180703           17.3
GLA    20180704           17.5
GLA    20180705           16.7
GLA    20180706           16.8
GLA    20180707           14.8
GLA    20180708           14.3
GLA    20180709           14.0
GLA    20180710           13.7
GLA    20180711           11.8
GLA    20180712           11.9
GLA    20180713           12.7
GLA    20180714           14.7
GLA    20180715           14.8
GLA    20180716           13.9
GLA    20180717           14.2
GLA    20180718           12.6
GLA    20180719           14.6
GLA    20180720           16.7
GLA    20180721           17.0
GLA    20180722           16.4
GLA    20180723           17.1
GLA    20180724           16.3
GLA    20180725           15.4
GLA    20180726           15.0
GLA    20180727           14.3
GLA    20180728           17.7
GLA    20180729           16.4
GLA    20180730           15.8
GLA    20180731           15.8
GLA    20180801           17.4
GLA    20180802           18.9
GLA    20180803           19.2
GLA    20180804           16.8
GLA    20180805           17.2
GLA    20180806           18.5
GLA    20180807           17.0
GLA    20180808           17.6
GLA    20180809           16.7
GLA    20180810           14.7
GLA    20180811           13.3
GLA    20180812           14.0
GLA    20180813           16.9
GLA    20180814           17.4
GLA    20180815           15.7
GLA    20180816           14.4
GLA    20180817           16.1
GLA    20180818           17.6
GLA    20180819           17.7
GLA    20180820           17.3
GLA    20180821           17.2
GLA    20180822           16.9
GLA    20180823           18.4
GLA    20180824           16.7
GLA    20180825           12.5
GLA    20180826           10.0
GLA    20180827           11.2
GLA    20180828           14.3
GLA    20180829           16.3
GLA    20180830           15.0
GLA    20180831           14.6
GLA    20180901           13.0
GLA    20180902           13.1
GLA    20180903           14.2
GLA    20180904           14.1
GLA    20180905           15.4
GLA    20180906           15.8
GLA    20180907           16.0
GLA    20180908           14.1
GLA    20180909           14.0
GLA    20180910           14.4
GLA    20180911           14.2
GLA    20180912           14.0
GLA    20180913           17.8
GLA    20180914           17.1
GLA    20180915           15.8
GLA    20180916           15.6
GLA    20180917           15.4
GLA    20180918           15.5
GLA    20180919           15.4
GLA    20180920           14.9
GLA    20180921           14.7
GLA    20180922           11.6
GLA    20180923           15.8
GLA    20180924            9.2
GLA    20180925            8.4
GLA    20180926            9.8
GLA    20180927           10.9
GLA    20180928           11.8
GLA    20180929           11.8
GLA    20180930           12.3
GLA    20181001           10.1
GLA    20181002            9.4
GLA    20181003           11.3
GLA    20181004           11.7
GLA    20181005           11.7
GLA    20181006           11.8
GLA    20181007           13.3
GLA    20181008           13.3
GLA    20181009           13.3
GLA    20181010            9.7
GLA    20181011           10.7
GLA    20181012           11.9
GLA    20181013           12.0
GLA    20181014            7.0
GLA    20181015            7.6
GLA    20181016            9.3
GLA    20181017            9.9
GLA    20181018           10.6
GLA    20181019           11.0
GLA    20181020           10.9
GLA    20181021           10.1
GLA    20181022            8.3
GLA    20181023            8.4
GLA    20181024           10.3
GLA    20181025           10.8
GLA    20181026            9.6
GLA    20181027            8.3
GLA    20181028            6.9
GLA    20181029            8.7
GLA    20181030            6.9
GLA    20181031            6.5
GLA    20181101            8.2
GLA    20181102            9.4
GLA    20181103            9.8
GLA    20181104            9.8
GLA    20181105            8.8
GLA    20181106            8.1
GLA    20181107            9.6
GLA    20181108           10.1
GLA    20181109            9.3
GLA    20181110            8.8
GLA    20181111            9.6
GLA    20181112            8.6
GLA    20181113            9.8
GLA    20181114            9.5
GLA    20181115            7.7
GLA    20181116            7.0
GLA    20181117            6.1
GLA    20181118            5.4
GLA    20181119            5.6
GLA    20181120            5.0
GLA    20181121            5.4
GLA    20181122            6.5
GLA    20181123            6.3
GLA    20181124            7.3
GLA    20181125            6.5
GLA    20181126            6.6
GLA    20181127            6.6
GLA    20181128            6.2
GLA    20181129            7.1
GLA    20181130            7.6
GLA    20181201            7.3
GLA    20181202            8.2
GLA    20181203           10.6
GLA    20181204            9.1
GLA    20181205            8.9
GLA    20181206            9.9
GLA    20181207            8.9
GLA    20181208            6.6
GLA    20181209            7.5
GLA    20181210            5.8
GLA    20181211            5.3
GLA    20181212            3.5
GLA    20181213            3.1
GLA    20181214            4.1
GLA    20181215            3.7
GLA    20181216            5.5
GLA    20181217            6.4
GLA    20181218            4.7
GLA    20181219            5.3
GLA    20181220            6.0
GLA    20181221            6.4
GLA    20181222            9.0
GLA    20181223            9.1
GLA    20181224            7.8
GLA    20181225            4.9
GLA    20181226            4.5
GLA    20181227            5.0
GLA    20181228            5.6
GLA    20181229            5.5
GLA    20181230            6.4
GLA    20181231            7.2

stn    time           pva200d0
GOE    20180101            7.2
GOE    20180102            6.7
GOE    20180103            7.8
GOE    20180104            9.6
GOE    20180105           10.1
GOE    20180106            9.1
GOE    20180107            8.1
GOE    20180108            7.5
GOE    20180109            7.2
GOE    20180110            7.0
GOE    20180111            7.5
GOE    20180112            6.6
GOE    20180113            5.7
GOE    20180114            5.1
GOE    20180115            5.8
GOE    20180116            7.9
GOE    20180117            5.4
GOE    20180118            7.1
GOE    20180119            6.4
GOE    20180120            6.5
GOE    20180121            6.8
GOE    20180122            9.7
GOE    20180123            7.5
GOE    20180124            7.4
GOE    20180125            7.6
GOE    20180126            7.6
GOE    20180127            8.4
GOE    20180128            7.6
GOE    20180129            7.2
GOE    20180130            8.0
GOE    20180131            7.6
GOE    20180201            6.3
GOE    20180202            5.4
GOE    20180203            5.3
GOE    20180204            5.0
GOE    20180205            4.9
GOE    20180206            4.7
GOE    20180207            5.5
GOE    20180208            5.4
GOE    20180209            5.2
GOE    20180210            5.3
GOE    20180211            5.9
GOE    20180212            4.8
GOE    20180213            4.1
GOE    20180214            4.3
GOE    20180215            6.2
GOE    20180216            8.4
GOE    20180217            7.0
GOE    20180218            5.5
GOE    20180219            5.1
GOE    20180220            4.5
GOE    20180221            4.2
GOE    20180222            3.9
GOE    20180223            3.9
GOE    20180224            3.9
GOE    20180225            2.3
GOE    20180226            1.4
GOE    20180227            1.6
GOE    20180228            2.0
GOE    20180301            3.1
GOE    20180302            4.0
GOE    20180303            5.6
GOE    20180304            6.6
GOE    20180305            6.7
GOE    20180306            7.1
GOE    20180307            7.0
GOE    20180308            6.3
GOE    20180309            6.4
GOE    20180310            9.0
GOE    20180311            9.1
GOE    20180312            8.9
GOE    20180313            7.6
GOE    20180314            7.4
GOE    20180315            6.8
GOE    20180316            7.8
GOE    20180317            6.9
GOE    20180318            5.3
GOE    20180319            4.8
GOE    20180320            4.2
GOE    20180321            3.8
GOE    20180322            4.3
GOE    20180323            5.8
GOE    20180324            5.1
GOE    20180325            6.1
GOE    20180326            6.5
GOE    20180327            7.3
GOE    20180328            9.8
GOE    20180329            7.8
GOE    20180330            7.4
GOE    20180331            7.4
GOE    20180401            6.7
GOE    20180402            6.4
GOE    20180403            8.3
GOE    20180404            8.9
GOE    20180405            8.6
GOE    20180406            7.2
GOE    20180407            8.4
GOE    20180408            9.0
GOE    20180409           10.3
GOE    20180410            9.1
GOE    20180411            7.2
GOE    20180412            7.1
GOE    20180413            8.2
GOE    20180414            7.9
GOE    20180415            9.9
GOE    20180416           12.0
GOE    20180417            9.7
GOE    20180418            8.7
GOE    20180419            9.8
GOE    20180420           10.4
GOE    20180421           10.5
GOE    20180422           11.0
GOE    20180423           12.2
GOE    20180424           12.1
GOE    20180425           11.3
GOE    20180426            8.3
GOE    20180427            8.6
GOE    20180428           10.4
GOE    20180429           10.3
GOE    20180430            8.6
GOE    20180501            9.5
GOE    20180502            9.4
GOE    20180503           11.0
GOE    20180504           12.2
GOE    20180505           12.7
GOE    20180506           12.7
GOE    20180507           10.5
GOE    20180508           11.8
GOE    20180509           11.7
GOE    20180510           12.5
GOE    20180511           11.8
GOE    20180512           13.1
GOE    20180513           11.2
GOE    20180514           11.4
GOE    20180515           12.2
GOE    20180516           12.4
GOE    20180517           12.8
GOE    20180518           12.6
GOE    20180519           12.6
GOE    20180520           12.7
GOE    20180521           12.9
GOE    20180522           13.8
GOE    20180523           14.9
GOE    20180524           14.3
GOE    20180525           12.8
GOE    20180526           15.2
GOE    20180527           16.2
GOE    20180528           16.7
GOE    20180529           15.8
GOE    20180530           15.7
GOE    20180531           16.5
GOE    20180601           15.2
GOE    20180602           15.2
GOE    20180603           16.1
GOE    20180604           17.7
GOE    20180605           17.3
GOE    20180606           17.2
GOE    20180607           17.5
GOE    20180608           18.6
GOE    20180609           18.5
GOE    20180610           18.6
GOE    20180611           19.1
GOE    20180612           17.3
GOE    20180613           14.1
GOE    20180614           12.1
GOE    20180615           13.2
GOE    20180616           13.9
GOE    20180617           14.6
GOE    20180618           13.7
GOE    20180619           15.6
GOE    20180620           16.8
GOE    20180621           15.8
GOE    20180622            8.4
GOE    20180623            9.8
GOE    20180624           11.1
GOE    20180625           11.6
GOE    20180626           12.1
GOE    20180627           12.3
GOE    20180628           12.0
GOE    20180629           16.2
GOE    20180630           16.9
GOE    20180701           15.0
GOE    20180702           14.7
GOE    20180703           18.6
GOE    20180704           18.0
GOE    20180705           18.0
GOE    20180706           17.7
GOE    20180707           16.8
GOE    20180708           15.3
GOE    20180709           13.8
GOE    20180710           13.7
GOE    20180711           11.1
GOE    20180712           12.2
GOE    20180713           14.4
GOE    20180714           15.2
GOE    20180715           15.8
GOE    20180716           14.4
GOE    20180717           15.7
GOE    20180718           15.1
GOE    20180719           14.4
GOE    20180720           17.1
GOE    20180721           18.2
GOE    20180722           16.1
GOE    20180723           16.7
GOE    20180724           16.6
GOE    20180725           16.1
GOE    20180726           14.9
GOE    20180727           14.2
GOE    20180728           18.5
GOE    20180729           17.4
GOE    20180730           16.2
GOE    20180731           16.3
GOE    20180801           18.2
GOE    20180802           18.5
GOE    20180803           18.9
GOE    20180804           18.8
GOE    20180805           17.8
GOE    20180806           17.7
GOE    20180807           18.0
GOE    20180808           19.3
GOE    20180809           17.9
GOE    20180810           13.4
GOE    20180811           11.2
GOE    20180812           11.2
GOE    20180813           16.4
GOE    20180814           17.1
GOE    20180815           14.9
GOE    20180816           14.5
GOE    20180817           17.5
GOE    20180818           17.9
GOE    20180819           17.0
GOE    20180820           15.1
GOE    20180821           16.9
GOE    20180822           17.7
GOE    20180823           18.3
GOE    20180824           16.1
GOE    20180825           12.3
GOE    20180826           10.0
GOE    20180827           12.4
GOE    20180828           15.9
GOE    20180829           17.0
GOE    20180830           14.3
GOE    20180831           13.8
GOE    20180901           13.5
GOE    20180902           13.5
GOE    20180903           14.4
GOE    20180904           13.7
GOE    20180905           14.4
GOE    20180906           15.1
GOE    20180907           13.8
GOE    20180908           12.7
GOE    20180909           12.6
GOE    20180910           12.2
GOE    20180911           12.9
GOE    20180912           14.5
GOE    20180913           18.5
GOE    20180914           16.7
GOE    20180915           13.0
GOE    20180916           13.6
GOE    20180917           14.3
GOE    20180918           15.9
GOE    20180919           15.5
GOE    20180920           15.6
GOE    20180921           14.1
GOE    20180922           10.3
GOE    20180923           14.5
GOE    20180924            8.6
GOE    20180925            7.1
GOE    20180926            9.0
GOE    20180927           11.8
GOE    20180928           11.5
GOE    20180929           10.1
GOE    20180930           11.7
GOE    20181001            9.5
GOE    20181002            8.2
GOE    20181003           11.1
GOE    20181004           10.5
GOE    20181005           12.0
GOE    20181006           12.8
GOE    20181007           13.2
GOE    20181008           13.1
GOE    20181009           13.2
GOE    20181010           13.4
GOE    20181011           12.7
GOE    20181012           12.8
GOE    20181013           12.4
GOE    20181014           12.3
GOE    20181015           10.1
GOE    20181016            9.9
GOE    20181017           10.0
GOE    20181018           10.3
GOE    20181019           10.7
GOE    20181020           11.2
GOE    20181021            9.6
GOE    20181022            7.2
GOE    20181023            8.3
GOE    20181024            9.3
GOE    20181025           10.6
GOE    20181026            9.9
GOE    20181027            8.2
GOE    20181028            7.0
GOE    20181029            7.8
GOE    20181030            6.8
GOE    20181031            7.2
GOE    20181101            8.8
GOE    20181102           10.1
GOE    20181103            9.6
GOE    20181104           10.2
GOE    20181105            9.8
GOE    20181106            9.5
GOE    20181107            9.7
GOE    20181108           10.3
GOE    20181109           10.0
GOE    20181110            9.5
GOE    20181111           10.9
GOE    20181112           10.6
GOE    20181113           10.7
GOE    20181114           10.2
GOE    20181115            9.3
GOE    20181116            7.4
GOE    20181117            5.9
GOE    20181118            5.1
GOE    20181119            5.2
GOE    20181120            5.1
GOE    20181121            5.5
GOE    20181122            6.5
GOE    20181123            6.5
GOE    20181124            7.8
GOE    20181125            7.0
GOE    20181126            7.1
GOE    20181127            7.0
GOE    20181128            6.8
GOE    20181129            7.1
GOE    20181130            7.6
GOE    20181201            8.3
GOE    20181202            9.6
GOE    20181203           11.5
GOE    20181204            9.9
GOE    20181205            9.4
GOE    20181206            9.9
GOE    20181207            9.6
GOE    20181208            7.2
GOE    20181209            8.0
GOE    20181210            6.5
GOE    20181211            5.9
GOE    20181212            4.9
GOE    20181213            4.8
GOE    20181214            4.2
GOE    20181215            4.1
GOE    20181216            6.2
GOE    20181217            6.9
GOE    20181218            6.2
GOE    20181219            6.4
GOE    20181220            7.3
GOE    20181221            8.5
GOE    20181222           10.0
GOE    20181223            9.9
GOE    20181224            9.0
GOE    20181225            5.9
GOE    20181226            5.2
GOE    20181227            5.1
GOE    20181228            5.8
GOE    20181229            5.5
GOE    20181230            6.5
GOE    20181231            7.9

stn    time           pva200d0
GUT    20180101            7.1
GUT    20180102            6.5
GUT    20180103            7.9
GUT    20180104           10.0
GUT    20180105           10.2
GUT    20180106            9.6
GUT    20180107            8.1
GUT    20180108            8.3
GUT    20180109            8.0
GUT    20180110            7.6
GUT    20180111            7.8
GUT    20180112            7.1
GUT    20180113            5.8
GUT    20180114            5.8
GUT    20180115            6.1
GUT    20180116            8.2
GUT    20180117            6.1
GUT    20180118            7.6
GUT    20180119            7.1
GUT    20180120            6.7
GUT    20180121            6.5
GUT    20180122            9.8
GUT    20180123            8.3
GUT    20180124            8.1
GUT    20180125            8.1
GUT    20180126            8.4
GUT    20180127            9.1
GUT    20180128            7.7
GUT    20180129            8.9
GUT    20180130            9.3
GUT    20180131            7.6
GUT    20180201            7.1
GUT    20180202            5.4
GUT    20180203            5.7
GUT    20180204            5.1
GUT    20180205            4.9
GUT    20180206            5.1
GUT    20180207            5.9
GUT    20180208            5.8
GUT    20180209            5.6
GUT    20180210            5.4
GUT    20180211            6.2
GUT    20180212            5.7
GUT    20180213            4.4
GUT    20180214            4.0
GUT    20180215            5.7
GUT    20180216            8.2
GUT    20180217            7.0
GUT    20180218            5.9
GUT    20180219            5.8
GUT    20180220            4.9
GUT    20180221            4.7
GUT    20180222            4.2
GUT    20180223            4.2
GUT    20180224            3.9
GUT    20180225            2.4
GUT    20180226            1.9
GUT    20180227            2.0
GUT    20180228            2.2
GUT    20180301            2.9
GUT    20180302            4.2
GUT    20180303            6.2
GUT    20180304            7.3
GUT    20180305            7.7
GUT    20180306            7.7
GUT    20180307            7.5
GUT    20180308            6.2
GUT    20180309            5.9
GUT    20180310            9.3
GUT    20180311            9.4
GUT    20180312            9.7
GUT    20180313            7.9
GUT    20180314            7.5
GUT    20180315            7.4
GUT    20180316            8.3
GUT    20180317            7.8
GUT    20180318            5.6
GUT    20180319            5.0
GUT    20180320            4.3
GUT    20180321            4.4
GUT    20180322            4.7
GUT    20180323            7.0
GUT    20180324            5.7
GUT    20180325            6.6
GUT    20180326            7.4
GUT    20180327            7.6
GUT    20180328           11.1
GUT    20180329            8.3
GUT    20180330            8.2
GUT    20180331            8.4
GUT    20180401            7.9
GUT    20180402            6.7
GUT    20180403            8.6
GUT    20180404            9.0
GUT    20180405            9.2
GUT    20180406            7.4
GUT    20180407            9.1
GUT    20180408            9.5
GUT    20180409            9.6
GUT    20180410           10.1
GUT    20180411            8.8
GUT    20180412            7.8
GUT    20180413            8.3
GUT    20180414            8.9
GUT    20180415           10.6
GUT    20180416           13.7
GUT    20180417           11.2
GUT    20180418           10.1
GUT    20180419           10.1
GUT    20180420           11.5
GUT    20180421           11.9
GUT    20180422           12.4
GUT    20180423           13.4
GUT    20180424           13.6
GUT    20180425           12.7
GUT    20180426            9.9
GUT    20180427            9.4
GUT    20180428           10.7
GUT    20180429           10.3
GUT    20180430            9.2
GUT    20180501            9.0
GUT    20180502            9.6
GUT    20180503           11.0
GUT    20180504           13.2
GUT    20180505           13.8
GUT    20180506           12.8
GUT    20180507           11.0
GUT    20180508           10.9
GUT    20180509           11.2
GUT    20180510           12.9
GUT    20180511           11.9
GUT    20180512           13.4
GUT    20180513           13.4
GUT    20180514           12.7
GUT    20180515           13.0
GUT    20180516           13.2
GUT    20180517           14.0
GUT    20180518           14.0
GUT    20180519           14.2
GUT    20180520           15.1
GUT    20180521           13.9
GUT    20180522           15.2
GUT    20180523           16.0
GUT    20180524           17.0
GUT    20180525           14.5
GUT    20180526           16.9
GUT    20180527           18.6
GUT    20180528           16.7
GUT    20180529           17.4
GUT    20180530           17.9
GUT    20180531           18.9
GUT    20180601           16.4
GUT    20180602           16.5
GUT    20180603           16.6
GUT    20180604           18.0
GUT    20180605           18.4
GUT    20180606           18.6
GUT    20180607           18.6
GUT    20180608           19.2
GUT    20180609           20.0
GUT    20180610           19.7
GUT    20180611           20.6
GUT    20180612           18.4
GUT    20180613           15.1
GUT    20180614           12.6
GUT    20180615           13.8
GUT    20180616           13.5
GUT    20180617           16.8
GUT    20180618           16.0
GUT    20180619           16.1
GUT    20180620           17.8
GUT    20180621           16.8
GUT    20180622            9.1
GUT    20180623           10.2
GUT    20180624           11.8
GUT    20180625           13.0
GUT    20180626           13.4
GUT    20180627           13.3
GUT    20180628           14.3
GUT    20180629           18.4
GUT    20180630           18.4
GUT    20180701           14.5
GUT    20180702           14.2
GUT    20180703           18.5
GUT    20180704           18.7
GUT    20180705           18.8
GUT    20180706           18.5
GUT    20180707           16.7
GUT    20180708           16.7
GUT    20180709           14.5
GUT    20180710           13.6
GUT    20180711           11.9
GUT    20180712           13.3
GUT    20180713           14.7
GUT    20180714           17.9
GUT    20180715           16.7
GUT    20180716           16.8
GUT    20180717           16.2
GUT    20180718           15.7
GUT    20180719           15.6
GUT    20180720           17.2
GUT    20180721           17.1
GUT    20180722           18.1
GUT    20180723           19.0
GUT    20180724           18.2
GUT    20180725           18.0
GUT    20180726           17.5
GUT    20180727           16.8
GUT    20180728           17.6
GUT    20180729           17.1
GUT    20180730           17.6
GUT    20180731           17.6
GUT    20180801           20.1
GUT    20180802           20.8
GUT    20180803           21.8
GUT    20180804           21.7
GUT    20180805           21.0
GUT    20180806           18.3
GUT    20180807           19.7
GUT    20180808           20.7
GUT    20180809           19.5
GUT    20180810           15.5
GUT    20180811           12.8
GUT    20180812           14.5
GUT    20180813           18.4
GUT    20180814           17.9
GUT    20180815           15.7
GUT    20180816           15.5
GUT    20180817           17.9
GUT    20180818           19.4
GUT    20180819           18.5
GUT    20180820           17.2
GUT    20180821           18.7
GUT    20180822           17.7
GUT    20180823           18.9
GUT    20180824           16.9
GUT    20180825           12.9
GUT    20180826            9.5
GUT    20180827           12.3
GUT    20180828           15.6
GUT    20180829           18.1
GUT    20180830           16.3
GUT    20180831           16.3
GUT    20180901           14.5
GUT    20180902           14.6
GUT    20180903           15.1
GUT    20180904           16.0
GUT    20180905           15.8
GUT    20180906           17.6
GUT    20180907           15.8
GUT    20180908           13.7
GUT    20180909           15.5
GUT    20180910           15.9
GUT    20180911           16.4
GUT    20180912           17.3
GUT    20180913           19.3
GUT    20180914           17.5
GUT    20180915           14.9
GUT    20180916           15.5
GUT    20180917           15.8
GUT    20180918           17.5
GUT    20180919           17.2
GUT    20180920           17.3
GUT    20180921           16.8
GUT    20180922           12.6
GUT    20180923           16.1
GUT    20180924            8.7
GUT    20180925            7.8
GUT    20180926            9.8
GUT    20180927           12.7
GUT    20180928           13.0
GUT    20180929           10.7
GUT    20180930           13.0
GUT    20181001           11.6
GUT    20181002            8.9
GUT    20181003           12.0
GUT    20181004           12.1
GUT    20181005           12.8
GUT    20181006           14.6
GUT    20181007           15.3
GUT    20181008           14.8
GUT    20181009           15.5
GUT    20181010           15.7
GUT    20181011           14.5
GUT    20181012           14.8
GUT    20181013           14.7
GUT    20181014           14.0
GUT    20181015           11.2
GUT    20181016           11.7
GUT    20181017           12.0
GUT    20181018           13.3
GUT    20181019           12.9
GUT    20181020           13.0
GUT    20181021           10.2
GUT    20181022            8.7
GUT    20181023            9.7
GUT    20181024           11.2
GUT    20181025           12.8
GUT    20181026           11.1
GUT    20181027            9.3
GUT    20181028            7.7
GUT    20181029            9.1
GUT    20181030            7.9
GUT    20181031            8.9
GUT    20181101            9.7
GUT    20181102           11.1
GUT    20181103           11.2
GUT    20181104           11.4
GUT    20181105           10.8
GUT    20181106           11.3
GUT    20181107           10.8
GUT    20181108           12.3
GUT    20181109           11.8
GUT    20181110           10.6
GUT    20181111           11.7
GUT    20181112           11.3
GUT    20181113           10.9
GUT    20181114            9.5
GUT    20181115            9.4
GUT    20181116            8.4
GUT    20181117            6.8
GUT    20181118            6.1
GUT    20181119            6.3
GUT    20181120            6.0
GUT    20181121            6.5
GUT    20181122            7.3
GUT    20181123            7.3
GUT    20181124            8.5
GUT    20181125            7.5
GUT    20181126            8.0
GUT    20181127            7.3
GUT    20181128            7.4
GUT    20181129            7.7
GUT    20181130            8.2
GUT    20181201            9.3
GUT    20181202            9.9
GUT    20181203           13.2
GUT    20181204           10.7
GUT    20181205            9.4
GUT    20181206           11.0
GUT    20181207           11.5
GUT    20181208            7.8
GUT    20181209            9.5
GUT    20181210            8.0
GUT    20181211            6.1
GUT    20181212            5.8
GUT    20181213            5.1
GUT    20181214            4.6
GUT    20181215            4.4
GUT    20181216            6.3
GUT    20181217            7.2
GUT    20181218            6.6
GUT    20181219            6.7
GUT    20181220            8.0
GUT    20181221            9.2
GUT    20181222           11.6
GUT    20181223           11.5
GUT    20181224            9.4
GUT    20181225            6.4
GUT    20181226            5.8
GUT    20181227            5.7
GUT    20181228            6.3
GUT    20181229            6.4
GUT    20181230            7.5
GUT    20181231            8.2

stn    time           pva200d0
INT    20180101            6.9
INT    20180102            6.1
INT    20180103            7.0
INT    20180104            8.6
INT    20180105            8.6
INT    20180106            6.9
INT    20180107            7.2
INT    20180108            7.4
INT    20180109            8.0
INT    20180110            6.6
INT    20180111            6.7
INT    20180112            7.0
INT    20180113            5.3
INT    20180114            4.8
INT    20180115            4.9
INT    20180116            7.0
INT    20180117            5.0
INT    20180118            6.2
INT    20180119            6.8
INT    20180120            6.3
INT    20180121            7.1
INT    20180122            8.0
INT    20180123            8.1
INT    20180124            6.6
INT    20180125            6.7
INT    20180126            7.2
INT    20180127            7.3
INT    20180128            6.2
INT    20180129            6.0
INT    20180130            6.5
INT    20180131            6.3
INT    20180201            6.4
INT    20180202            4.6
INT    20180203            4.3
INT    20180204            4.1
INT    20180205            4.8
INT    20180206            5.0
INT    20180207            5.7
INT    20180208            5.5
INT    20180209            4.8
INT    20180210            4.7
INT    20180211            5.5
INT    20180212            4.9
INT    20180213            3.1
INT    20180214            3.7
INT    20180215            5.7
INT    20180216            7.9
INT    20180217            7.8
INT    20180218            6.0
INT    20180219            5.4
INT    20180220            5.4
INT    20180221            4.2
INT    20180222            4.2
INT    20180223            4.2
INT    20180224            4.6
INT    20180225            3.4
INT    20180226            2.0
INT    20180227            1.8
INT    20180228            2.2
INT    20180301            4.3
INT    20180302            5.1
INT    20180303            5.7
INT    20180304            6.4
INT    20180305            6.3
INT    20180306            6.9
INT    20180307            6.6
INT    20180308            5.5
INT    20180309            5.6
INT    20180310            7.7
INT    20180311            7.9
INT    20180312            8.0
INT    20180313            7.5
INT    20180314            6.7
INT    20180315            6.3
INT    20180316            7.2
INT    20180317            7.2
INT    20180318            7.0
INT    20180319            6.1
INT    20180320            4.7
INT    20180321            4.1
INT    20180322            3.8
INT    20180323            5.5
INT    20180324            5.1
INT    20180325            5.9
INT    20180326            7.4
INT    20180327            7.3
INT    20180328            9.1
INT    20180329            8.0
INT    20180330            6.9
INT    20180331            6.8
INT    20180401            6.4
